time channel1 channel2 channel3
-7.79999999999999e-09 0.0 -0.2 -0.2
-7.69999999999999e-09 0.0 -0.2 -0.2
-7.599999999999995e-09 -0.2 -0.2 -0.2
-7.499999999999994e-09 -0.2 -0.2 -0.2
-7.3999999999999935e-09 -0.2 -0.2 -0.2
-7.2999999999999926e-09 -0.2 -0.2 -0.2
-7.199999999999992e-09 0.2 -0.2 -0.2
-7.099999999999991e-09 0.2 -0.2 -0.2
-6.99999999999999e-09 0.2 -0.4 0.0
-6.899999999999996e-09 0.2 -0.4 0.0
-6.799999999999995e-09 0.0 -0.4 0.0
-6.699999999999994e-09 0.0 -0.4 0.0
-6.599999999999993e-09 0.2 -0.4 -0.2
-6.499999999999992e-09 0.2 -0.4 -0.2
-6.399999999999991e-09 0.0 -0.4 -0.2
-6.29999999999999e-09 0.0 -0.4 -0.2
-6.199999999999996e-09 0.0 -0.2 0.0
-6.099999999999995e-09 0.0 -0.2 0.0
-5.999999999999994e-09 0.2 -0.4 -0.2
-5.899999999999993e-09 0.2 -0.4 -0.2
-5.799999999999992e-09 0.2 -0.4 -0.2
-5.6999999999999915e-09 0.2 -0.4 -0.2
-5.599999999999991e-09 0.4 -0.4 0.0
-5.49999999999999e-09 0.4 -0.4 0.0
-5.3999999999999954e-09 0.4 -0.2 0.0
-5.2999999999999945e-09 0.4 -0.2 0.0
-5.199999999999994e-09 0.6000000000000001 -0.2 0.0
-5.099999999999993e-09 0.6000000000000001 -0.2 0.0
-4.999999999999992e-09 0.6000000000000001 -0.2 -0.2
-4.899999999999991e-09 0.6000000000000001 -0.2 -0.2
-4.79999999999999e-09 0.6000000000000001 -0.2 -0.2
-4.699999999999996e-09 0.6000000000000001 -0.2 -0.2
-4.599999999999995e-09 0.6000000000000001 -0.4 -0.2
-4.499999999999994e-09 0.6000000000000001 -0.4 -0.2
-4.399999999999993e-09 0.8 -0.2 -0.2
-4.299999999999992e-09 0.8 -0.2 -0.2
-4.199999999999991e-09 0.8 -0.4 -0.2
-4.09999999999999e-09 0.8 -0.4 -0.2
-3.9999999999999895e-09 1.2000000000000002 -0.2 -0.2
-3.899999999999995e-09 1.2000000000000002 -0.2 -0.2
-3.799999999999994e-09 1.0 -0.2 -0.2
-3.6999999999999934e-09 1.0 -0.2 -0.2
-3.5999999999999925e-09 1.0 -0.4 -0.2
-3.4999999999999916e-09 1.0 -0.4 -0.2
-3.3999999999999907e-09 1.0 -0.4 0.0
-3.29999999999999e-09 1.0 -0.4 0.0
-3.1999999999999956e-09 1.2000000000000002 -0.4 0.0
-3.0999999999999947e-09 1.2000000000000002 -0.4 0.0
-2.9999999999999938e-09 1.2000000000000002 -0.4 -0.2
-2.899999999999993e-09 1.2000000000000002 -0.4 -0.2
-2.799999999999992e-09 1.4000000000000001 -0.4 -0.2
-2.699999999999991e-09 1.4000000000000001 -0.4 -0.2
-2.59999999999999e-09 1.4000000000000001 -0.2 -0.2
-2.4999999999999893e-09 1.4000000000000001 -0.2 -0.2
-2.399999999999995e-09 1.2000000000000002 -0.4 -0.2
-2.299999999999994e-09 1.2000000000000002 -0.4 -0.2
-2.1999999999999932e-09 1.4000000000000001 -0.4 -0.2
-2.0999999999999923e-09 1.4000000000000001 -0.4 -0.2
-1.9999999999999914e-09 1.2000000000000002 -0.4 -0.2
-1.8999999999999905e-09 1.2000000000000002 -0.4 -0.2
-1.7999999999999896e-09 1.4000000000000001 -0.4 -0.2
-1.6999999999999954e-09 1.4000000000000001 -0.4 -0.2
-1.5999999999999945e-09 1.6 -0.4 0.0
-1.4999999999999936e-09 1.6 -0.4 0.0
-1.3999999999999927e-09 1.6 -0.4 0.0
-1.2999999999999918e-09 1.6 -0.4 0.0
-1.1999999999999909e-09 1.8 -0.4 -0.2
-1.09999999999999e-09 1.8 -0.4 -0.2
-9.999999999999957e-10 1.8 -0.4 -0.2
-8.999999999999948e-10 1.8 -0.4 -0.2
-7.999999999999939e-10 1.8 -0.4 -0.2
-6.99999999999993e-10 1.8 -0.4 -0.2
-5.999999999999921e-10 1.8 -0.4 0.0
-4.999999999999912e-10 1.8 -0.4 0.0
-3.9999999999999035e-10 2.0 -0.4 0.0
-2.9999999999999607e-10 2.0 -0.4 0.0
-1.9999999999998856e-10 2.0 -0.4 -0.2
-9.999999999999428e-11 2.0 -0.4 -0.2
1.3234889800848443e-23 2.2 -0.4 -0.2
1.0000000000000751e-10 2.2 -0.4 -0.2
2.000000000000018e-10 2.2 -0.4 0.0
3.000000000000093e-10 2.2 -0.4 0.0
4.000000000000036e-10 2.2 -0.4 0.0
5.000000000000111e-10 2.2 -0.4 0.0
6.000000000000054e-10 2.2 -0.4 -0.2
7.000000000000129e-10 2.2 -0.4 -0.2
8.000000000000072e-10 2.2 -0.4 -0.2
9.000000000000014e-10 2.2 -0.4 -0.2
1.000000000000009e-09 2.2 -0.4 0.0
1.1000000000000032e-09 2.2 -0.4 0.0
1.2000000000000107e-09 2.4000000000000004 -0.4 0.0
1.300000000000005e-09 2.4000000000000004 -0.4 0.0
1.4000000000000125e-09 2.4000000000000004 -0.4 -0.2
1.5000000000000068e-09 2.4000000000000004 -0.4 -0.2
1.600000000000001e-09 2.6 -0.4 -0.2
1.7000000000000086e-09 2.6 -0.4 -0.2
1.8000000000000029e-09 2.4000000000000004 -0.4 -0.2
1.9000000000000104e-09 2.4000000000000004 -0.4 -0.2
2.0000000000000047e-09 2.8000000000000003 -0.4 0.0
2.100000000000012e-09 2.8000000000000003 -0.4 0.0
2.2000000000000065e-09 2.8000000000000003 -0.4 -0.2
2.300000000000014e-09 2.8000000000000003 -0.4 -0.2
2.4000000000000083e-09 2.8000000000000003 -0.4 -0.2
2.5000000000000025e-09 2.8000000000000003 -0.4 -0.2
2.60000000000001e-09 2.8000000000000003 -0.4 -0.2
2.7000000000000043e-09 2.8000000000000003 -0.4 -0.2
2.800000000000012e-09 3.0 -0.4 0.0
2.900000000000006e-09 3.0 -0.4 0.0
3.0000000000000136e-09 3.0 -0.4 0.0
3.100000000000008e-09 3.0 -0.4 0.0
3.200000000000002e-09 3.2 -0.4 -0.2
3.3000000000000097e-09 3.2 -0.4 -0.2
3.400000000000004e-09 3.2 -0.4 -0.2
3.5000000000000115e-09 3.2 -0.4 -0.2
3.6000000000000058e-09 3.2 -0.4 -0.2
3.7000000000000133e-09 3.2 -0.4 -0.2
3.8000000000000076e-09 3.2 -0.4 -0.2
3.900000000000002e-09 3.2 -0.4 -0.2
4.000000000000009e-09 3.4000000000000004 -0.4 -0.2
4.100000000000004e-09 3.4000000000000004 -0.4 -0.2
4.200000000000011e-09 3.4000000000000004 -0.4 -0.2
4.3000000000000054e-09 3.4000000000000004 -0.4 -0.2
4.400000000000013e-09 3.6 -0.4 0.0
4.500000000000007e-09 3.6 -0.4 0.0
4.6000000000000015e-09 3.4000000000000004 -0.4 0.0
4.700000000000009e-09 3.4000000000000004 -0.4 0.0
4.800000000000003e-09 3.6 -0.4 -0.2
4.900000000000011e-09 3.6 -0.4 -0.2
5.000000000000005e-09 3.6 -0.4 -0.2
5.1000000000000126e-09 3.6 -0.4 -0.2
5.200000000000007e-09 3.4000000000000004 -0.4 0.0
5.300000000000001e-09 3.4000000000000004 -0.4 0.0
5.400000000000009e-09 3.4000000000000004 -0.2 0.0
5.500000000000003e-09 3.4000000000000004 -0.2 0.0
5.6000000000000104e-09 3.4000000000000004 -0.4 0.0
5.700000000000005e-09 3.4000000000000004 -0.4 0.0
5.800000000000012e-09 3.6 -0.4 -0.2
5.9000000000000065e-09 3.6 -0.4 -0.2
6.000000000000014e-09 3.4000000000000004 -0.4 -0.2
6.100000000000008e-09 3.4000000000000004 -0.4 -0.2
6.2000000000000026e-09 3.6 -0.4 0.0
6.30000000000001e-09 3.6 -0.4 0.0
6.400000000000004e-09 3.4000000000000004 -0.4 -0.2
6.500000000000012e-09 3.4000000000000004 -0.4 -0.2
6.600000000000006e-09 3.4000000000000004 -0.4 -0.2
6.700000000000014e-09 3.4000000000000004 -0.4 -0.2
6.800000000000008e-09 3.8000000000000003 -0.2 -0.2
6.900000000000002e-09 3.8000000000000003 -0.2 -0.2
7.00000000000001e-09 3.8000000000000003 -0.4 -0.2
7.100000000000004e-09 3.8000000000000003 -0.4 -0.2
7.2000000000000115e-09 3.8000000000000003 -0.2 -0.2
7.300000000000006e-09 3.8000000000000003 -0.2 -0.2
7.400000000000013e-09 3.8000000000000003 -0.4 -0.2
7.500000000000008e-09 3.8000000000000003 -0.4 -0.2
7.600000000000002e-09 3.8000000000000003 -0.4 -0.2
7.70000000000001e-09 3.8000000000000003 -0.4 -0.2
7.800000000000004e-09 3.8000000000000003 -0.4 -0.2
7.900000000000011e-09 3.8000000000000003 -0.4 -0.2
8.000000000000005e-09 3.8000000000000003 -0.2 0.2
8.100000000000013e-09 3.8000000000000003 -0.2 0.2
8.200000000000007e-09 3.6 0.0 0.2
8.300000000000002e-09 3.6 0.0 0.2
8.400000000000009e-09 3.8000000000000003 0.0 0.0
8.500000000000003e-09 3.8000000000000003 0.0 0.0
8.600000000000011e-09 3.8000000000000003 -0.2 0.2
8.700000000000005e-09 3.8000000000000003 -0.2 0.2
8.800000000000013e-09 3.8000000000000003 0.0 0.2
8.900000000000007e-09 3.8000000000000003 0.0 0.2
9.000000000000014e-09 3.8000000000000003 0.0 0.2
9.100000000000009e-09 3.8000000000000003 0.0 0.2
9.200000000000003e-09 3.8000000000000003 0.0 0.2
9.30000000000001e-09 3.8000000000000003 0.0 0.2
9.400000000000005e-09 3.6 0.0 0.2
9.500000000000012e-09 3.6 0.0 0.2
9.600000000000007e-09 3.8000000000000003 0.0 0.2
9.700000000000014e-09 3.8000000000000003 0.0 0.2
9.800000000000008e-09 3.8000000000000003 0.0 0.0
9.900000000000003e-09 3.8000000000000003 0.0 0.0
1.000000000000001e-08 3.8000000000000003 0.0 0.0
1.0100000000000004e-08 3.8000000000000003 0.0 0.0
1.0200000000000012e-08 3.8000000000000003 -0.2 0.2
1.0300000000000006e-08 3.8000000000000003 -0.2 0.2
1.0400000000000014e-08 3.8000000000000003 -0.2 0.4
1.0500000000000008e-08 3.8000000000000003 -0.2 0.4
1.0600000000000002e-08 3.8000000000000003 0.0 0.4
1.070000000000001e-08 3.8000000000000003 0.0 0.4
1.0800000000000004e-08 4.0 0.0 0.4
1.0900000000000012e-08 4.0 0.0 0.4
1.1000000000000006e-08 4.0 0.0 0.4
1.1100000000000013e-08 4.0 0.0 0.4
1.1200000000000008e-08 4.0 0.0 0.4
1.1300000000000002e-08 4.0 0.0 0.4
1.140000000000001e-08 4.0 0.0 0.4
1.1500000000000004e-08 4.0 0.0 0.4
1.1600000000000011e-08 4.0 0.0 0.6000000000000001
1.1700000000000006e-08 4.0 0.0 0.6000000000000001
1.1800000000000013e-08 4.0 0.0 0.4
1.1900000000000007e-08 4.0 0.0 0.4
1.2000000000000002e-08 4.0 0.0 0.0
1.2100000000000009e-08 4.0 0.0 0.0
1.2200000000000003e-08 4.0 0.0 0.2
1.2300000000000011e-08 4.0 0.0 0.2
1.2400000000000005e-08 4.0 0.0 0.2
1.2500000000000013e-08 4.0 0.0 0.2
1.2600000000000007e-08 4.0 0.0 0.2
1.2700000000000014e-08 4.0 0.0 0.2
1.2800000000000009e-08 4.0 0.0 0.2
1.2900000000000003e-08 4.0 0.0 0.2
1.300000000000001e-08 4.0 0.0 0.2
1.3100000000000005e-08 4.0 0.0 0.2
1.3200000000000012e-08 4.0 0.0 0.0
1.3300000000000007e-08 4.0 0.0 0.0
1.3400000000000014e-08 4.0 0.0 0.0
1.3500000000000008e-08 4.0 0.0 0.0
1.3600000000000003e-08 4.0 -0.4 -0.2
1.370000000000001e-08 4.0 -0.4 -0.2
1.3800000000000004e-08 4.0 -0.2 -0.2
1.3900000000000012e-08 4.0 -0.2 -0.2
1.4000000000000006e-08 4.0 -0.2 -0.2
1.4100000000000014e-08 4.0 -0.2 -0.2
1.4200000000000008e-08 4.0 -0.4 -0.2
1.4300000000000002e-08 4.0 -0.4 -0.2
1.440000000000001e-08 4.0 0.0 -0.2
1.4500000000000004e-08 4.0 0.0 -0.2
1.4600000000000012e-08 4.0 0.0 -0.2
1.4700000000000006e-08 4.0 0.0 -0.2
1.4800000000000013e-08 4.2 0.0 0.0
1.4900000000000008e-08 4.2 0.0 0.0
1.5000000000000002e-08 4.4 0.0 0.2
1.510000000000001e-08 4.4 0.0 0.2
1.5200000000000004e-08 4.2 -0.2 0.2
1.530000000000001e-08 4.2 -0.2 0.2
1.5400000000000006e-08 4.2 -0.2 0.2
1.5500000000000013e-08 4.2 -0.2 0.2
1.5600000000000007e-08 4.2 0.2 0.4
1.57e-08 4.2 0.2 0.4
1.580000000000001e-08 4.2 0.2 0.4
1.5900000000000003e-08 4.2 0.2 0.4
1.600000000000001e-08 4.2 0.4 0.8
1.6100000000000005e-08 4.2 0.4 0.8
1.6200000000000013e-08 4.2 0.4 0.8
1.6300000000000007e-08 4.2 0.4 0.8
1.6400000000000015e-08 4.2 0.8 1.0
1.650000000000001e-08 4.2 0.8 1.0
1.6600000000000003e-08 4.2 1.0 1.0
1.670000000000001e-08 4.2 1.0 1.0
1.6800000000000005e-08 4.2 1.2000000000000002 1.4000000000000001
1.6900000000000012e-08 4.2 1.2000000000000002 1.4000000000000001
1.7000000000000007e-08 4.4 1.0 1.4000000000000001
1.7100000000000014e-08 4.4 1.0 1.4000000000000001
1.720000000000001e-08 4.2 1.4000000000000001 2.0
1.7300000000000003e-08 4.2 1.4000000000000001 2.0
1.740000000000001e-08 4.2 1.4000000000000001 2.0
1.7500000000000005e-08 4.2 1.4000000000000001 2.0
1.7600000000000012e-08 4.4 1.6 2.2
1.7700000000000006e-08 4.4 1.6 2.2
1.7800000000000014e-08 4.2 1.8 2.2
1.7900000000000008e-08 4.2 1.8 2.2
1.8000000000000002e-08 4.2 2.2 2.8000000000000003
1.810000000000001e-08 4.2 2.2 2.8000000000000003
1.8200000000000004e-08 4.2 2.0 2.8000000000000003
1.8300000000000012e-08 4.2 2.0 2.8000000000000003
1.8400000000000006e-08 4.6000000000000005 2.6 3.2
1.8500000000000013e-08 4.6000000000000005 2.6 3.2
1.8600000000000008e-08 4.4 2.8000000000000003 3.2
1.8700000000000002e-08 4.4 2.8000000000000003 3.2
1.880000000000001e-08 4.4 3.0 3.8000000000000003
1.8900000000000004e-08 4.4 3.0 3.8000000000000003
1.900000000000001e-08 4.4 2.8000000000000003 3.8000000000000003
1.9100000000000006e-08 4.4 2.8000000000000003 3.8000000000000003
1.9200000000000013e-08 4.4 3.6 4.2
1.9300000000000007e-08 4.4 3.6 4.2
1.9400000000000002e-08 4.4 3.6 4.2
1.950000000000001e-08 4.4 3.6 4.2
1.9600000000000003e-08 4.4 3.8000000000000003 4.6000000000000005
1.970000000000001e-08 4.4 3.8000000000000003 4.6000000000000005
1.9800000000000005e-08 4.6000000000000005 3.8000000000000003 4.6000000000000005
1.9900000000000013e-08 4.6000000000000005 3.8000000000000003 4.6000000000000005
2.0000000000000007e-08 4.6000000000000005 4.0 5.0
2.0100000000000015e-08 4.6000000000000005 4.0 5.0
2.020000000000001e-08 4.4 4.0 5.0
2.0300000000000003e-08 4.4 4.0 5.0
2.040000000000001e-08 4.6000000000000005 4.4 5.2
2.0500000000000005e-08 4.6000000000000005 4.4 5.2
2.0600000000000012e-08 4.4 4.4 5.2
2.0700000000000007e-08 4.4 4.4 5.2
2.0800000000000014e-08 4.4 4.4 5.2
2.090000000000001e-08 4.4 4.4 5.2
2.1000000000000003e-08 4.6000000000000005 4.4 5.2
2.110000000000001e-08 4.6000000000000005 4.4 5.2
2.1200000000000005e-08 4.6000000000000005 4.800000000000001 5.6000000000000005
2.1300000000000012e-08 4.6000000000000005 4.800000000000001 5.6000000000000005
2.1400000000000006e-08 4.6000000000000005 4.800000000000001 5.6000000000000005
2.1500000000000014e-08 4.6000000000000005 4.800000000000001 5.6000000000000005
2.1600000000000008e-08 4.6000000000000005 4.800000000000001 5.6000000000000005
2.1700000000000002e-08 4.6000000000000005 4.800000000000001 5.6000000000000005
2.180000000000001e-08 4.4 4.800000000000001 5.6000000000000005
2.1900000000000004e-08 4.4 4.800000000000001 5.6000000000000005
2.2000000000000012e-08 4.6000000000000005 5.0 5.6000000000000005
2.2100000000000006e-08 4.6000000000000005 5.0 5.6000000000000005
2.2200000000000014e-08 4.4 5.0 5.6000000000000005
2.2300000000000008e-08 4.4 5.0 5.6000000000000005
2.2400000000000002e-08 4.4 5.2 5.6000000000000005
2.250000000000001e-08 4.4 5.2 5.6000000000000005
2.2600000000000004e-08 4.6000000000000005 5.2 5.6000000000000005
2.270000000000001e-08 4.6000000000000005 5.2 5.6000000000000005
2.2800000000000006e-08 4.6000000000000005 5.0 5.2
2.2900000000000013e-08 4.6000000000000005 5.0 5.2
2.3000000000000007e-08 4.4 5.0 5.2
2.3100000000000015e-08 4.4 5.0 5.2
2.320000000000001e-08 4.6000000000000005 5.0 5.2
2.3300000000000003e-08 4.6000000000000005 5.0 5.2
2.340000000000001e-08 4.4 5.0 5.2
2.3500000000000005e-08 4.4 5.0 5.2
2.3600000000000013e-08 4.6000000000000005 5.0 5.2
2.3700000000000007e-08 4.6000000000000005 5.0 5.2
2.3800000000000015e-08 4.4 5.0 5.2
2.390000000000001e-08 4.4 5.0 5.2
2.4000000000000003e-08 4.4 4.800000000000001 5.0
2.410000000000001e-08 4.4 4.800000000000001 5.0
2.4200000000000005e-08 4.6000000000000005 4.800000000000001 5.0
2.4300000000000012e-08 4.6000000000000005 4.800000000000001 5.0
2.4400000000000007e-08 4.4 4.800000000000001 5.0
2.4500000000000014e-08 4.4 4.800000000000001 5.0
2.460000000000001e-08 4.4 4.800000000000001 5.0
2.4700000000000003e-08 4.4 4.800000000000001 5.0
2.480000000000001e-08 4.6000000000000005 4.6000000000000005 4.6000000000000005
2.4900000000000005e-08 4.6000000000000005 4.6000000000000005 4.6000000000000005
2.5000000000000012e-08 4.6000000000000005 4.6000000000000005 4.6000000000000005
2.5100000000000006e-08 4.6000000000000005 4.6000000000000005 4.6000000000000005
2.5200000000000014e-08 4.6000000000000005 4.4 4.2
2.5300000000000008e-08 4.6000000000000005 4.4 4.2
2.5400000000000002e-08 4.4 4.4 4.4
2.550000000000001e-08 4.4 4.4 4.4
2.5600000000000004e-08 4.4 4.4 4.4
2.5700000000000012e-08 4.4 4.4 4.4
2.5800000000000006e-08 4.4 4.4 4.4
2.5900000000000014e-08 4.4 4.4 4.4
2.6000000000000008e-08 4.4 4.2 4.2
2.6100000000000002e-08 4.4 4.2 4.2
2.620000000000001e-08 4.4 4.0 4.2
2.6300000000000004e-08 4.4 4.0 4.2
2.640000000000001e-08 4.800000000000001 4.0 4.0
2.6500000000000006e-08 4.800000000000001 4.0 4.0
2.6600000000000013e-08 4.800000000000001 4.2 4.0
2.6700000000000007e-08 4.800000000000001 4.2 4.0
2.6800000000000015e-08 4.800000000000001 4.2 4.0
2.690000000000001e-08 4.800000000000001 4.2 4.0
2.7000000000000004e-08 4.800000000000001 4.2 4.0
2.710000000000001e-08 4.800000000000001 4.2 4.0
2.7200000000000005e-08 4.800000000000001 4.2 4.0
2.7300000000000013e-08 4.800000000000001 4.2 4.0
2.7400000000000007e-08 4.800000000000001 4.2 4.0
2.7500000000000015e-08 4.800000000000001 4.2 4.0
2.760000000000001e-08 4.6000000000000005 4.0 4.2
2.7700000000000003e-08 4.6000000000000005 4.0 4.2
2.780000000000001e-08 4.800000000000001 4.2 4.2
2.7900000000000005e-08 4.800000000000001 4.2 4.2
2.8000000000000012e-08 4.800000000000001 4.2 4.0
2.8100000000000007e-08 4.800000000000001 4.2 4.0
2.8200000000000014e-08 4.800000000000001 4.2 4.0
2.830000000000001e-08 4.800000000000001 4.2 4.0
2.8400000000000003e-08 4.800000000000001 4.2 4.0
2.850000000000001e-08 4.800000000000001 4.2 4.0
2.8600000000000005e-08 4.6000000000000005 4.2 4.0
2.8700000000000012e-08 4.6000000000000005 4.2 4.0
2.8800000000000006e-08 4.800000000000001 4.2 4.0
2.8900000000000014e-08 4.800000000000001 4.2 4.0
2.9000000000000008e-08 4.800000000000001 4.2 4.0
2.9100000000000002e-08 4.800000000000001 4.2 4.0
2.920000000000001e-08 4.800000000000001 4.2 4.4
2.9300000000000004e-08 4.800000000000001 4.2 4.4
2.9400000000000012e-08 4.800000000000001 4.2 4.4
2.9500000000000006e-08 4.800000000000001 4.2 4.4
2.9600000000000014e-08 4.800000000000001 4.6000000000000005 4.4
2.9700000000000008e-08 4.800000000000001 4.6000000000000005 4.4
2.9800000000000002e-08 4.800000000000001 4.4 4.4
2.990000000000001e-08 4.800000000000001 4.4 4.4
3.0000000000000004e-08 4.6000000000000005 4.4 4.4
3.010000000000001e-08 4.6000000000000005 4.4 4.4
3.0200000000000006e-08 4.4 4.4 4.4
3.030000000000001e-08 4.4 4.4 4.4
3.040000000000001e-08 4.6000000000000005 4.4 4.4
3.0500000000000015e-08 4.6000000000000005 4.4 4.4
3.060000000000001e-08 4.4 4.4 4.4
3.0700000000000004e-08 4.4 4.4 4.4
3.080000000000001e-08 4.4 4.4 4.4
3.0900000000000005e-08 4.4 4.4 4.4
3.100000000000001e-08 4.4 4.4 4.4
3.110000000000001e-08 4.4 4.4 4.4
3.1200000000000015e-08 4.4 4.4 4.4
3.130000000000001e-08 4.4 4.4 4.4
3.14e-08 4.4 4.4 4.4
3.150000000000001e-08 4.4 4.4 4.4
3.1600000000000005e-08 4.6000000000000005 4.4 4.4
3.170000000000001e-08 4.6000000000000005 4.4 4.4
3.180000000000001e-08 4.4 4.4 4.4
3.1900000000000014e-08 4.4 4.4 4.4
3.200000000000001e-08 4.6000000000000005 4.4 4.4
3.21e-08 4.6000000000000005 4.4 4.4
3.220000000000001e-08 4.4 4.4 4.4
3.2300000000000005e-08 4.4 4.4 4.4
3.240000000000001e-08 4.6000000000000005 4.4 4.4
3.2500000000000006e-08 4.6000000000000005 4.4 4.4
3.2600000000000014e-08 4.6000000000000005 4.4 4.4
3.270000000000001e-08 4.6000000000000005 4.4 4.4
3.28e-08 4.4 4.4 4.4
3.290000000000001e-08 4.4 4.4 4.4
3.3000000000000004e-08 4.6000000000000005 4.4 4.4
3.310000000000001e-08 4.6000000000000005 4.4 4.4
3.3200000000000006e-08 4.4 4.4 4.4
3.3300000000000014e-08 4.4 4.4 4.4
3.340000000000001e-08 4.4 4.4 4.4
3.35e-08 4.4 4.4 4.4
3.360000000000001e-08 4.4 4.6000000000000005 4.4
3.3700000000000004e-08 4.4 4.6000000000000005 4.4
3.380000000000001e-08 4.4 4.4 4.4
3.3900000000000006e-08 4.4 4.4 4.4
3.400000000000001e-08 4.2 4.4 4.2
3.410000000000001e-08 4.2 4.4 4.2
3.4200000000000015e-08 4.2 4.4 4.2
3.430000000000001e-08 4.2 4.4 4.2
3.4400000000000004e-08 4.2 4.4 4.2
3.450000000000001e-08 4.2 4.4 4.2
3.4600000000000005e-08 4.2 4.4 4.2
3.470000000000001e-08 4.2 4.4 4.2
3.480000000000001e-08 4.4 4.2 4.4
3.4900000000000015e-08 4.4 4.2 4.4
3.500000000000001e-08 4.4 4.2 4.2
3.51e-08 4.4 4.2 4.2
3.520000000000001e-08 4.4 4.0 4.4
3.5300000000000005e-08 4.4 4.0 4.4
3.540000000000001e-08 4.6000000000000005 4.0 4.2
3.550000000000001e-08 4.6000000000000005 4.0 4.2
3.5600000000000014e-08 4.6000000000000005 4.2 4.4
3.570000000000001e-08 4.6000000000000005 4.2 4.4
3.58e-08 4.6000000000000005 4.2 4.4
3.590000000000001e-08 4.6000000000000005 4.2 4.4
3.6000000000000005e-08 4.4 4.2 4.2
3.610000000000001e-08 4.4 4.2 4.2
3.6200000000000007e-08 4.6000000000000005 4.2 4.4
3.6300000000000014e-08 4.6000000000000005 4.2 4.4
3.640000000000001e-08 4.4 4.2 4.2
3.65e-08 4.4 4.2 4.2
3.660000000000001e-08 4.4 4.2 4.4
3.6700000000000004e-08 4.4 4.2 4.4
3.680000000000001e-08 4.4 4.2 4.4
3.6900000000000006e-08 4.4 4.2 4.4
3.7000000000000014e-08 4.4 4.2 4.4
3.710000000000001e-08 4.4 4.2 4.4
3.7200000000000015e-08 4.6000000000000005 4.2 4.4
3.730000000000001e-08 4.6000000000000005 4.2 4.4
3.7400000000000004e-08 4.6000000000000005 4.2 4.4
3.750000000000001e-08 4.6000000000000005 4.2 4.4
3.7600000000000006e-08 4.4 4.2 4.2
3.7700000000000013e-08 4.4 4.2 4.2
3.780000000000001e-08 4.6000000000000005 4.0 4.2
3.7900000000000015e-08 4.6000000000000005 4.0 4.2
3.800000000000001e-08 4.800000000000001 4.2 4.4
3.8100000000000004e-08 4.800000000000001 4.2 4.4
3.820000000000001e-08 4.800000000000001 4.2 4.2
3.8300000000000005e-08 4.800000000000001 4.2 4.2
3.840000000000001e-08 4.800000000000001 4.0 4.4
3.850000000000001e-08 4.800000000000001 4.0 4.4
3.8600000000000015e-08 4.800000000000001 4.2 4.2
3.870000000000001e-08 4.800000000000001 4.2 4.2
3.8800000000000003e-08 4.800000000000001 4.2 4.4
3.890000000000001e-08 4.800000000000001 4.2 4.4
3.9000000000000005e-08 4.800000000000001 4.2 4.4
3.910000000000001e-08 4.800000000000001 4.2 4.4
3.920000000000001e-08 4.800000000000001 4.2 4.4
3.9300000000000014e-08 4.800000000000001 4.2 4.4
3.940000000000001e-08 4.800000000000001 4.2 4.4
3.95e-08 4.800000000000001 4.2 4.4
3.960000000000001e-08 4.800000000000001 4.0 4.4
3.9700000000000005e-08 4.800000000000001 4.0 4.4
3.980000000000001e-08 4.800000000000001 4.0 4.4
3.9900000000000007e-08 4.800000000000001 4.0 4.4
4.0000000000000014e-08 4.800000000000001 4.0 4.4
4.010000000000001e-08 4.800000000000001 4.0 4.4
4.02e-08 4.800000000000001 4.0 4.4
4.030000000000001e-08 4.800000000000001 4.0 4.4
4.0400000000000004e-08 4.6000000000000005 4.2 4.4
4.050000000000001e-08 4.6000000000000005 4.2 4.4
4.0600000000000006e-08 4.800000000000001 4.0 4.4
4.0700000000000014e-08 4.800000000000001 4.0 4.4
4.080000000000001e-08 4.6000000000000005 4.0 4.4
4.0900000000000016e-08 4.6000000000000005 4.0 4.4
4.100000000000001e-08 4.6000000000000005 4.2 4.4
4.1100000000000004e-08 4.6000000000000005 4.2 4.4
4.120000000000001e-08 4.4 4.2 4.4
4.1300000000000006e-08 4.4 4.2 4.4
4.1400000000000013e-08 4.4 4.2 4.2
4.150000000000001e-08 4.4 4.2 4.2
4.1600000000000015e-08 4.4 4.0 4.4
4.170000000000001e-08 4.4 4.0 4.4
4.1800000000000004e-08 4.4 4.2 4.4
4.190000000000001e-08 4.4 4.2 4.4
4.2000000000000006e-08 4.4 4.2 4.4
4.210000000000001e-08 4.4 4.2 4.4
4.220000000000001e-08 4.4 4.0 4.4
4.2300000000000015e-08 4.4 4.0 4.4
4.240000000000001e-08 4.4 4.0 4.2
4.2500000000000003e-08 4.4 4.0 4.2
4.260000000000001e-08 4.4 4.2 4.2
4.2700000000000005e-08 4.4 4.2 4.2
4.280000000000001e-08 4.4 4.0 4.0
4.290000000000001e-08 4.4 4.0 4.0
4.3000000000000014e-08 4.6000000000000005 4.2 4.0
4.310000000000001e-08 4.6000000000000005 4.2 4.0
4.32e-08 4.4 4.2 4.0
4.330000000000001e-08 4.4 4.2 4.0
4.3400000000000005e-08 4.4 4.0 4.0
4.350000000000001e-08 4.4 4.0 4.0
4.3600000000000007e-08 4.6000000000000005 4.0 4.0
4.3700000000000014e-08 4.6000000000000005 4.0 4.0
4.380000000000001e-08 4.4 4.2 4.0
4.39e-08 4.4 4.2 4.0
